Health/Disease,Macroeconomics/Finance,Natural Sciences/Climate,Other,Politics/Intl Relations,Technology,date,entropy_b,entropy_c,entropy_d,entropy_human,entropy_sage,entropy_te,ifp_id,n_forecasts,n_forecasts_b,n_forecasts_c,n_forecasts_d,n_forecasts_sage,n_forecasts_te,ordinal,p_updates,stage,variance_b,variance_c,variance_d,variance_human,variance_sage,variance_te
0,0,0,0,1,0,2018-07-19,0,3.267523284,0,3.879138792,3.482440055,3.538964398,1649,290,0,109,0,149,141,0,0,0.720338983,0,0.16700265,0,0.151428081,0.206015239,0.030114269
0,0,0,0,1,0,2018-07-19,0,4.211580294,0,4.754266128,4.407538945,3.552993323,1073,122,0,71,0,87,35,0,0,0.747058824,0,0.391291897,0,0.418325935,0.407936795,0.12341807
0,0,0,0,1,0,2018-07-19,0,3.984147468,0,4.875898939,4.326735951,4.166744548,1775,194,0,87,0,116,78,0,0,0.609375,0,0.396793164,0,0.575404324,0.394644285,0.583933698
0,0,0,0,1,0,2018-07-19,0,4.54829697,0,5.062694151,4.765028154,3.710279261,848,208,0,119,0,152,56,1,0,0.757062147,0,0.274762206,0,0.325600558,0.320718587,0.337990609
0,0,0,0,1,0,2018-07-19,0,4.570420412,0,5.149992168,4.833022214,3.854210998,1622,294,0,150,0,197,97,0,0,0.87628866,0,0.460386026,0,0.480867374,0.461327413,0.516252566
1,0,0,0,0,0,2018-07-19,0,4.416409467,0,5.169096567,4.782404173,4.070020613,1613,298,0,155,0,211,87,0,0,0.87628866,0,0.586330452,0,0.608073529,0.55737614,0.664023021
0,0,0,1,0,0,2018-07-19,0,5.084045978,0,5.847279283,5.339631821,4.927364805,1658,356,0,164,0,214,142,1,0,0.885416667,0,0.15078592,0,0.188510301,0.173949784,0.204702898
0,0,0,0,1,0,2018-07-19,0,4.772361759,0,5.351186263,5.016870019,4.244703155,987,280,0,159,0,205,75,0,0,0.72826087,0,0.518449083,0,0.665554865,0.535247814,0.495583618
0,0,0,0,1,0,2018-07-19,0,3.870876643,0,4.823505252,4.256738094,3.989609213,974,130,0,50,0,74,56,0,0,0.757062147,0,0.395174721,0,0.404130298,0.401437152,0.377414
1,0,0,0,0,0,2018-07-19,0,3.772443308,0,4.402544345,3.972904516,3.383576678,1424,154,0,75,0,97,57,1,0,0.908256881,0,0.419617216,0,0.447306213,0.405661133,0.504225008
0,0,0,0,1,0,2018-07-19,0,3.072056239,0,3.799914833,3.158786392,3.066327726,1011,48,0,24,0,26,22,0,0,0.72826087,0,0.502838552,0,0.48199399,0.496902248,0.331410399
0,0,0,1,0,0,2018-07-19,0,2.115122131,0,2.658370939,2.440733674,1.409898657,1496,42,0,21,0,30,12,0,0,0.66442953,0,0.249275348,0,0.190031581,0.216583049,0.052657644
0,0,0,0,1,0,2018-07-19,0,4.297286,0,5.035924755,4.646337895,3.907172793,1487,237,0,111,0,160,77,0,0,0.66442953,0,0.340246465,0,0.386214448,0.384425862,0.389113674
0,0,0,1,0,0,2018-07-19,0,4.68836552,0,5.213899816,4.958434985,3.809446025,1082,221,0,129,0,171,50,0,0,0.717514124,0,0.526714466,0,0.601676958,0.53074485,0.56123164
0,0,0,1,0,0,2018-07-19,0,4.839932483,0,5.518618729,5.141934602,4.376206175,1280,309,0,162,0,214,95,1,0,0.904,0,0.517522358,0,0.528411256,0.498968676,0.55790269
0,0,0,0,1,0,2018-07-19,0,3.46456571,0,4.314411419,3.782842224,3.430816615,1442,77,0,34,0,46,31,0,0,0.891891892,0,0.458090073,0,0.345102311,0.40323786,0.146926918
0,0,0,0,1,0,2018-07-19,0,2.952143988,0,3.270347228,3.108402163,1.608674847,1478,35,0,23,0,30,5,0,0,0.66442953,0,0.49834517,0,0.657943745,0.54999078,0.075607978
0,0,0,0,1,0,2018-07-19,0,4.669008018,0,5.131397492,4.907011294,3.541660572,1154,216,0,134,0,170,46,0,0,0.705882353,0,0.505098509,0,0.528938207,0.49343602,0.636798281
0,0,0,0,1,0,2018-07-19,0,3.361161907,0,3.8557585,3.50172036,2.655132831,1181,50,0,30,0,35,15,1,0,0.705882353,0,0.400992658,0,0.460108297,0.437894376,0.462453576
0,0,0,0,1,0,2018-07-19,0,4.727114847,0,5.409832517,5.039900247,4.237339409,1559,234,0,117,0,162,72,0,0,0.647887324,0,0.358644661,0,0.384398687,0.389527923,0.364258486
0,1,0,0,0,0,2018-07-19,0,4.52328724,0,5.308257261,4.844685388,4.341644359,1451,285,0,124,0,167,118,1,0,0.891891892,0,0.404314231,0,0.446885534,0.395700644,0.508268027
0,0,0,0,1,0,2018-07-19,0,2.25082549,0,2.956420474,2.516913947,1.945585912,1064,21,0,10,0,14,7,0,0,0.747058824,0,0.435849565,0,0.528710982,0.54214957,0.048833812
0,0,0,0,1,0,2018-07-19,0,4.870497218,0,5.596013479,5.157688007,4.582141568,1388,299,0,148,0,195,104,0,0,0.679487179,0,0.4691532,0,0.511477394,0.47492984,0.470361859
0,0,0,0,1,0,2018-07-19,0,4.877339471,0,5.378030353,5.163147455,3.816956367,1100,262,0,158,0,211,51,0,0,0.717514124,0,0.521567154,0,0.564533887,0.509624464,0.560018423
0,1,0,0,0,0,2018-07-19,0,4.359810063,0,4.752434501,4.598684385,2.812501853,1115,252,0,153,0,193,59,0,0,0.747058824,0,0.410135869,0,0.390517076,0.408463254,0.29056954
0,0,0,0,1,0,2018-07-19,0,2.849823901,0,3.62228539,3.233887251,2.488789537,1136,64,0,29,0,43,21,0,0,0.909090909,0,0.541939011,0,0.530191749,0.527269324,0.53581149
0,0,0,0,1,0,2018-07-19,0,4.328818685,0,4.747473331,4.555794011,3.035622116,1379,131,0,85,0,109,22,0,0,0.679487179,0,0.495451612,0,0.529981459,0.508367386,0.462626478
0,0,0,1,0,0,2018-07-19,0,4.930403615,0,5.613903682,5.254792807,4.42254883,1091,313,0,160,0,221,92,0,0,0.717514124,0,0.526357908,0,0.527892259,0.524104783,0.502678685
0,0,0,0,1,0,2018-07-19,0,3.456148846,0,3.837568101,3.642925779,2.108739372,1190,65,0,36,0,53,12,1,0,0.909090909,0,0.363312962,0,0.442553033,0.432902789,0.478239814
0,0,0,0,1,0,2018-07-19,0,4.49485249,0,5.043338109,4.814542315,3.473934659,1199,172,0,100,0,137,35,0,0,0.705882353,0,0.464640138,0,0.463681257,0.447688654,0.468071834
0,0,0,0,1,0,2018-07-19,0,5.035503283,0,5.817037488,5.350472949,4.846418051,1469,380,0,178,0,244,136,0,0,0.66442953,0,0.547947738,0,0.550138805,0.542025358,0.469195695
0,0,0,0,1,0,2018-07-19,0,4.515493623,0,5.024740042,4.799353132,3.425401071,1271,191,0,110,0,147,44,1,0,0.768707483,0,0.435167668,0,0.500249463,0.477482675,0.564655748
0,0,0,0,1,0,2018-07-19,0,3.641080464,0,4.311164149,3.782626818,3.440166378,995,78,0,40,0,46,32,0,0,0.917808219,0,0.383366373,0,0.430603395,0.389862884,0.351442171
0,0,0,0,1,0,2018-07-19,0,3.068991983,0,3.868977113,3.231673089,3.176678749,1003,54,0,26,0,30,24,0,0,0.72826087,0,0.503725112,0,0.584440638,0.501443637,0.096845851
0,0,0,0,1,0,2018-07-19,0,2.589441735,0,3.173340551,2.745299214,2.184430828,1820,28,0,16,0,19,9,0,0,0.855421687,0,0.465391545,0,0.566382069,0.509543285,0.246168165
0,0,0,0,1,0,2018-07-19,0,4.240177109,0,5.151637666,4.603203556,4.289616899,1802,265,0,110,0,153,112,0,0,0.855421687,0,0.432362034,0,0.431624271,0.450017344,0.404947044
0,0,0,0,1,0,2018-07-19,0,4.632532891,0,5.188499138,4.916123508,3.80249763,1784,209,0,120,0,161,48,1,0,0.622807018,0,0.404359741,0,0.448263674,0.420743476,0.393650055
0,1,0,0,0,0,2018-07-19,0,4.752553471,0,5.599619657,4.993882277,4.811107462,1847,278,0,119,0,151,127,1,0,0.58677686,0,0.349383752,0,0.361137288,0.331570315,0.391785498
0,1,0,0,0,0,2018-07-19,0,3.898298277,0,4.995200573,4.173693458,4.416537629,1829,158,0,53,0,70,88,1,0,0.855421687,0,0.432132305,0,0.44577771,0.442077726,0.444129215
0,0,0,1,0,0,2018-07-19,0,2.58667315,0,3.559399743,2.784088965,3.05672516,1856,76,0,27,0,32,44,0,0,0.58677686,0,0.243805533,0,0.175276629,0.227306859,0.110313335
0,1,0,0,0,0,2018-07-19,0,4.212234855,0,5.3128188,4.566297823,4.678037873,1793,256,0,97,0,130,126,1,0,0.855421687,0,0.593722461,0,0.585835918,0.568250694,0.565536975
0,0,0,1,0,0,2018-07-19,0,4.679143069,0,5.47311058,4.998695742,4.501581896,1811,265,0,125,0,168,97,1,0,0.855421687,0,0.443697032,0,0.382081325,0.421338231,0.301659745
0,0,0,1,0,0,2018-07-19,0,3.911999053,0,4.506398586,4.164207461,3.280294365,1865,96,0,54,0,69,27,1,0,0.622807018,0,0.483061114,0,0.452368943,0.466172855,0.27355755
0,0,0,0,1,0,2018-07-19,0,4.866326841,0,6.051782365,5.110244821,5.563919619,2036,660,0,193,0,265,395,0,0,0.647727273,0,0.590161538,0,0.654644909,0.593293875,0.684252566
0,0,0,0,1,0,2018-07-19,0,4.999273375,0,6.013703701,5.286708654,5.372367725,1982,446,0,166,0,222,224,0,0,0.57,0,0.48270825,0,0.506727776,0.497307618,0.38406915
0,0,0,1,0,0,2018-07-19,0,4.931937456,0,5.882918775,5.203169964,5.183700872,1973,428,0,164,0,212,216,1,0,0.826086957,0,0.296646017,0,0.311075313,0.281130751,0.333632089
0,0,0,1,0,0,2018-07-19,0,4.062388502,0,4.759534379,4.456047035,3.480820737,2027,268,0,118,0,161,107,1,0,0.53271028,0,0.382824446,0,0.426802009,0.465621605,0.309498554
0,0,0,0,1,0,2018-07-19,0,3.831080234,0,4.561031465,4.060960682,3.635377899,1991,98,0,48,0,60,38,0,0,0.57,0,0.40439076,0,0.339402719,0.374260147,0.122087403
0,1,0,0,0,0,2018-07-19,0,4.256366669,0,4.845444061,4.522777473,3.588106016,2018,150,0,85,0,111,39,1,0,0.826086957,0,0.292492966,0,0.317366433,0.293028001,0.30296981
0,0,0,0,1,0,2018-07-19,0,4.471504621,0,5.563139884,4.805183672,5.025234211,2090,327,0,117,0,162,165,0,0,0.537634409,0,0.434749417,0,0.585074629,0.419332081,0.468792819
0,0,0,0,0,1,2018-07-19,0,3.932584223,0,5.011414699,4.282826491,4.357980809,2072,168,0,57,0,82,86,1,0,0.806451613,0,0.419023258,0,0.402595118,0.44963565,0.344140143
0,0,0,1,0,0,2018-07-19,0,1.809596029,0,2.373708847,2.058190122,1.098567598,2081,13,0,7,0,10,3,0,0,0.537634409,0,0.57288491,0,0.683668638,0.673619734,0.0187619
0,0,0,0,1,0,2018-07-19,0,4.759615425,0,5.890986889,5.036940479,5.345424349,2108,378,0,126,0,166,212,0,0,0.537634409,0,0.461303087,0,0.413344019,0.459962259,0.235730588
0,0,0,1,0,0,2018-07-19,0,4.269538273,0,5.244315298,4.516641048,4.585840202,2162,367,0,130,0,172,195,1,0,0.462365591,0,0.433357403,0,0.429337204,0.460269737,0.398742818
0,1,0,0,0,0,2018-07-19,0,3.552578817,0,4.53420359,3.85166887,3.841739476,2135,106,0,42,0,56,50,1,0,0.781818182,0,0.548236452,0,0.535201585,0.539318506,0.456824494
0,0,0,1,0,0,2018-07-19,0,4.693528894,0,6.058439323,5.031475721,5.636091456,2153,467,0,125,0,174,293,0,0,0.462365591,0,0.487625033,0,0.506501335,0.474715084,0.404755998
0,0,1,0,0,0,2018-07-19,0,3.617647344,0,4.692196821,3.995155792,4.013075278,2126,157,0,50,0,74,83,1,0,0.781818182,0,0.306243319,0,0.288963495,0.270667619,0.303513519
0,0,0,0,1,0,2018-07-19,0,3.159904376,0,3.647724911,3.432093831,2.024324315,2117,42,0,25,0,34,8,1,0,0.5,0,0.276773277,0,0.286039017,0.299497444,0.195860486
0,0,0,0,1,0,2018-07-19,0,3.471644874,0,4.486366646,3.820860216,3.837544116,2171,102,0,38,0,54,48,0,0,0.462365591,0,0.425916781,0,0.529086946,0.402329856,0.3338012
0,0,0,0,1,0,2018-07-19,0,5.091140369,0,6.238467048,5.364200621,5.708592565,2189,534,0,175,0,229,305,0,0,0.455696203,0,0.440691952,0,0.401494607,0.435337193,0.248637878
0,0,0,0,1,0,2018-07-19,0,4.00662294,0,4.907670022,4.343298109,4.066680905,2207,145,0,59,0,83,62,1,0,0.45,0,0.353600801,0,0.354014874,0.368509979,0.333514677
0,0,0,0,1,0,2018-07-19,0,0.692915976,0,1.943616949,0.692915976,1.606946808,2180,7,0,2,0,2,5,0,0,0.418604651,0,0.0372,0,0.1225796,0.0372,0.129111214
1,0,0,0,0,0,2018-07-19,0,3.842638224,0,5.197365234,4.180242941,4.766385422,2216,193,0,51,0,71,122,0,0,0.455696203,0,0.439147655,0,0.460732223,0.422246952,0.37383162
1,0,0,0,0,0,2018-07-19,0,3.49195942,0,4.560353995,3.958767735,3.786100046,2225,232,0,71,0,106,126,0,0,0.376623377,0,0.407564328,0,0.327851299,0.359336648,0.288909738
0,0,0,1,0,0,2018-07-19,0,4.969401216,0,6.082564381,5.266986161,5.506947719,2261,464,0,157,0,214,250,0,0,0.402777778,0,0.492390825,0,0.450682589,0.510416112,0.253594388
0,0,0,0,1,0,2018-07-19,0,4.697959365,0,6.003973462,5.001231364,5.583455778,2270,544,0,173,0,225,319,0,0,0.367088608,0,0.550224339,0,0.655012587,0.538557303,0.618301469
0,0,0,0,1,0,2018-07-19,0,2.174497007,0,3.012521953,2.282611149,2.436771305,2279,42,0,16,0,19,23,0,0,0.402777778,0,0.196955661,0,0.368617943,0.193516348,0.456578686
0,1,0,0,0,0,2018-07-19,0,3.418571376,0,4.478984374,3.848890827,3.718887111,2243,95,0,33,0,51,44,1,0,0.467741935,0,0.379225036,0,0.370750575,0.380474109,0.356647895
0,0,0,1,0,0,2018-07-19,0,5.081481017,0,6.043392047,5.393546597,5.306585405,2234,459,0,173,0,236,223,1,0,0.707317073,0,0.282791841,0,0.316280402,0.286523991,0.343914539
0,0,0,0,1,0,2018-07-19,0,1.661978933,0,2.931846612,2.183664227,2.293098106,2342,41,0,10,0,17,24,0,0,0.338461538,0,0.472011993,0,0.477018565,0.465713039,0.483906423
0,1,0,0,0,0,2018-07-19,0,4.60979142,0,5.571396041,4.896218217,4.862422265,2306,274,0,106,0,140,134,1,0,0.647058824,0,0.438569765,0,0.405031833,0.408059321,0.383633209
0,1,0,0,0,0,2018-07-19,0,4.360302236,0,5.11827354,4.73913369,3.968120786,2297,181,0,85,0,123,58,1,0,0.75862069,0,0.259910352,0,0.250683459,0.243896403,0.257112382
0,0,0,0,1,0,2018-07-19,0,4.85959092,0,6.101850134,5.161900545,5.657876456,2313,565,0,177,0,240,325,0,0,0.338461538,0,0.462557619,0,0.595192012,0.460003752,0.541237257
0,0,0,1,0,0,2018-07-19,0,5.108057292,0,6.156223866,5.376265382,5.542958831,2333,547,0,191,0,251,296,1,0,0.338461538,0,0.358294769,0,0.359203684,0.36842599,0.351188019
0,0,0,0,1,0,2018-07-19,0,4.079122898,0,5.419533158,4.30644103,5.071071067,2323,252,0,69,0,87,165,0,0,0.305555556,0,0.400175399,0,0.54480045,0.421948318,0.358844041
0,0,0,0,1,0,2018-07-19,0,4.783937196,0,5.598357693,5.013231979,4.812458575,2288,332,0,140,0,180,152,1,0,0.338461538,0,0.437098676,0,0.3935169,0.425368776,0.316351412
0,1,0,0,0,0,2018-07-19,0,4.77345456,0,5.716805601,5.039193803,5.008073229,2378,318,0,124,0,162,156,1,0,0.421052632,0,0.256120484,0,0.246015563,0.255007666,0.23596853
0,0,0,0,1,0,2018-07-19,0,4.682462427,0,5.580637663,4.962701818,4.810926145,2369,300,0,125,0,165,135,0,0,0.4,0,0.502843845,0,0.503211411,0.49750056,0.487050659
0,0,0,1,0,0,2018-07-19,0,3.881721491,0,4.915719793,4.238199805,4.235854706,2351,152,0,56,0,81,71,0,0,0.137931034,0,0.524696909,0,0.557701909,0.53469399,0.33344777
0,0,0,0,1,0,2018-07-19,0,4.21057033,0,4.979637041,4.472684665,4.10804583,2360,224,0,102,0,129,95,1,0,0.156862745,0,0.27365312,0,0.339772277,0.288499109,0.386238111
0,1,0,0,0,0,2018-07-19,0,3.444595531,0,4.240040718,3.642196979,3.441569681,2405,71,0,32,0,39,32,1,0,0.023255814,0,0.224837339,0,0.230083849,0.222193503,0.239272835
0,0,0,0,1,0,2018-07-19,0,3.68365093,0,4.545750931,4.019607123,3.699891158,2396,271,0,67,0,96,175,0,0,0.022727273,0,0.346547941,0,0.278858786,0.326416377,0.218601657
0,0,0,0,1,0,2018-07-19,0,3.557339294,0,4.570374445,3.881526835,3.946696907,2387,249,0,48,0,69,180,0,0,0.022727273,0,0.314506875,0,0.255812235,0.300831561,0.193661292
0,0,0,0,1,0,2018-07-19,0,0,0,4.276623937,0,4.276623937,1667,115,0,0,0,0,115,0,0,0.87628866,0,0,0,0.658246344,0,0.658246344
0,0,0,0,1,0,2018-07-20,0,4.177569485,0,5.180927235,4.582722114,4.427727223,1568,222,0,92,0,134,88,0,0,0.654929577,0,0.623646639,0,0.632439183,0.575860328,0.408801973
0,0,0,0,1,0,2018-07-20,0,4.447653127,0,5.103665888,4.743981454,3.932675575,1163,193,0,103,0,136,57,0,0,0.711764706,0,0.536325471,0,0.566233117,0.52268883,0.576309129
0,0,0,0,1,0,2018-07-20,0,4.006387936,0,5.108747936,4.382369762,4.457071106,1757,242,0,85,0,126,116,0,0,0.6171875,0,0.534988647,0,0.556004635,0.515012642,0.570399206
0,0,0,1,0,0,2018-07-20,0,4.665880104,0,5.412070906,4.855431797,4.560840125,1730,260,0,119,0,148,112,1,0,0.877777778,0,0.308729764,0,0.327670974,0.324856782,0.331350084
0,0,0,1,0,0,2018-07-20,0,3.517556516,0,4.303782239,3.937146059,3.124988849,1550,127,0,49,0,78,49,1,0,0.654929577,0,0.513276148,0,0.523799513,0.515304082,0.51235507
0,0,0,0,1,0,2018-07-20,0,4.485637069,0,5.465626265,4.835592677,4.739428291,1739,262,0,102,0,143,119,0,0,0.877777778,0,0.498715161,0,0.535173081,0.490754953,0.399680313
0,0,0,0,1,0,2018-07-20,0,3.08120312,0,4.026554637,3.433841977,3.329006247,1640,92,0,37,0,54,38,0,0,0.955555556,0,0.358716838,0,0.527903435,0.401454395,0.570678317
0,0,0,0,1,0,2018-07-20,0,3.865885322,0,4.50484141,4.113453814,3.381679105,1649,492,0,161,0,224,268,0,0,0.728813559,0,0.174241581,0,0.170937002,0.199836181,0.13850008
0,0,0,0,1,0,2018-07-20,0,3.668926347,0,4.208094602,3.865777595,2.993453088,1073,69,0,40,0,49,20,0,0,0.752941176,0,0.279132168,0,0.333373501,0.306907659,0.121483027
0,0,0,0,1,0,2018-07-20,0,4.055601771,0,4.910222118,4.378498364,4.166744548,1775,199,0,92,0,121,78,0,0,0.6171875,0,0.409004269,0,0.571435499,0.402907371,0.583933698
0,0,0,0,1,0,2018-07-20,0,4.563821801,0,5.076749227,4.784239515,3.710279261,848,212,0,122,0,156,56,1,0,0.762711864,0,0.275314155,0,0.32487245,0.319695032,0.337990609
0,0,0,0,1,0,2018-07-20,0,4.570420412,0,5.149992168,4.833022214,3.854210998,1622,294,0,150,0,197,97,0,0,0.886597938,0,0.460386026,0,0.480867374,0.461327413,0.516252566
1,0,0,0,0,0,2018-07-20,0,4.416409467,0,5.169096567,4.782404173,4.070020613,1613,298,0,155,0,211,87,0,0,0.886597938,0,0.586330452,0,0.608073529,0.55737614,0.664023021
0,0,0,1,0,0,2018-07-20,0,5.090095011,0,5.852981207,5.349067422,4.927364805,1658,358,0,165,0,216,142,1,0,0.895833333,0,0.151090008,0,0.188265575,0.173741864,0.204702898
0,0,0,0,1,0,2018-07-20,0,4.805766539,0,5.371866753,5.048385917,4.244703155,987,286,0,164,0,211,75,0,0,0.733695652,0,0.513254039,0,0.661914878,0.52995888,0.495583618
0,0,0,0,1,0,2018-07-20,0,4.76366673,0,5.492784102,5.058943862,4.454627951,974,264,0,128,0,172,92,0,0,0.762711864,0,0.483030878,0,0.493680413,0.481695116,0.482448338
1,0,0,0,0,0,2018-07-20,0,4.324442609,0,4.897700584,4.492929212,3.801073703,1424,243,0,126,0,156,87,1,0,0.917431193,0,0.45511978,0,0.452081176,0.447152125,0.460779463
0,0,0,0,1,0,2018-07-20,0,5.064172299,0,5.714261809,5.339352118,4.564071355,1011,334,0,177,0,231,103,0,0,0.733695652,0,0.489622091,0,0.499511352,0.478977808,0.485470066
0,0,0,1,0,0,2018-07-20,0,2.115122131,0,2.658370939,2.440733674,1.409898657,1496,42,0,21,0,30,12,0,0,0.67114094,0,0.249275348,0,0.190031581,0.216583049,0.052657644
0,0,0,0,1,0,2018-07-20,0,4.274496094,0,4.997795416,4.617659276,3.84904014,1487,229,0,108,0,155,74,0,0,0.67114094,0,0.319142052,0,0.380744467,0.376112168,0.38985236
0,0,0,1,0,0,2018-07-20,0,4.751413433,0,5.286600895,5.014324994,3.934249714,1082,239,0,138,0,182,57,0,0,0.723163842,0,0.527333635,0,0.607033399,0.532372045,0.580685032
0,0,0,1,0,0,2018-07-20,0,4.390244098,0,4.937225335,4.606640184,3.708158753,1280,159,0,92,0,115,44,1,0,0.912,0,0.437108832,0,0.489238769,0.450079462,0.462277954
0,0,0,0,1,0,2018-07-20,0,4.507334123,0,5.203016503,4.884937471,3.909877625,1442,188,0,96,0,138,50,0,0,0.900900901,0,0.43656377,0,0.368824243,0.392762603,0.121574787
0,0,0,0,1,0,2018-07-20,0,2.952143988,0,3.337196455,3.108402163,1.94496182,1478,37,0,23,0,30,7,0,0,0.67114094,0,0.49834517,0,0.672146582,0.54999078,0.083413521
0,0,0,0,1,0,2018-07-20,0,4.582330289,0,5.025553857,4.798016258,3.44720705,1154,193,0,121,0,151,42,0,0,0.711764706,0,0.483170944,0,0.51924984,0.479257411,0.638166624
0,0,0,0,1,0,2018-07-20,0,3.395015279,0,3.974413061,3.587871317,2.844714609,1181,56,0,31,0,38,18,1,0,0.711764706,0,0.395109683,0,0.438959305,0.422072346,0.430070131
0,0,0,0,1,0,2018-07-20,0,4.842251248,0,5.501655712,5.150432068,4.286722288,1559,258,0,132,0,182,76,0,0,0.654929577,0,0.375066695,0,0.400415456,0.402414415,0.383910478
0,1,0,0,0,0,2018-07-20,0,4.422893554,0,5.043942248,4.745823219,3.730833778,1451,228,0,112,0,152,76,1,0,0.900900901,0,0.379222368,0,0.432863628,0.380865464,0.521532007
0,0,0,0,1,0,2018-07-20,0,4.326737923,0,4.970614796,4.585789644,3.868939164,1064,160,0,86,0,111,49,0,0,0.752941176,0,0.515989423,0,0.536518003,0.509021243,0.305353086
0,0,0,0,1,0,2018-07-20,0,4.876764048,0,5.603024825,5.167958198,4.582141568,1388,301,0,149,0,197,104,0,0,0.685897436,0,0.473842902,0,0.512237387,0.478554921,0.470361859
0,0,0,0,1,0,2018-07-20,0,4.659794021,0,5.187167109,4.952081057,3.703792847,1100,212,0,125,0,167,45,0,0,0.723163842,0,0.513832573,0,0.557035624,0.498757739,0.539712787
0,1,0,0,0,0,2018-07-20,0,4.359810063,0,4.752434501,4.598684385,2.812501853,1115,252,0,153,0,193,59,0,0,0.752941176,0,0.410135869,0,0.390517076,0.408463254,0.29056954
0,0,0,0,1,0,2018-07-20,0,4.441918303,0,4.985058466,4.696461223,3.601916511,1136,235,0,132,0,171,64,0,0,0.916666667,0,0.415770254,0,0.437263422,0.431975995,0.450298411
0,0,0,0,1,0,2018-07-20,0,4.341870432,0,4.76431981,4.56623999,3.082512404,1379,133,0,86,0,110,23,0,0,0.685897436,0,0.492575358,0,0.528064126,0.506176967,0.453577794
0,0,0,1,0,0,2018-07-20,0,4.93760307,0,5.621003288,5.259995904,4.434223467,1091,315,0,161,0,222,93,0,0,0.723163842,0,0.525266074,0,0.527538556,0.523349604,0.502236022
0,0,0,0,1,0,2018-07-20,0,4.641217122,0,5.044143105,4.821573278,3.432746154,1190,209,0,130,0,169,40,1,0,0.916666667,0,0.399528457,0,0.405971607,0.410578621,0.385743351
0,0,0,0,1,0,2018-07-20,0,4.630560098,0,5.168426475,4.954722949,3.541161948,1199,197,0,115,0,158,39,0,0,0.711764706,0,0.462001959,0,0.470658486,0.443921415,0.529894257
0,0,0,0,1,0,2018-07-20,0,4.917664574,0,5.642939687,5.22277154,4.595535351,1469,317,0,158,0,213,104,0,0,0.67114094,0,0.543568547,0,0.541963267,0.528247728,0.429459236
0,0,0,0,1,0,2018-07-20,0,3.6637407,0,4.128152267,3.963123924,2.249089918,1271,84,0,48,0,63,21,1,0,0.775510204,0,0.451068581,0,0.525833119,0.45929285,0.627652201
0,0,0,0,1,0,2018-07-20,0,2.744018579,0,3.330814281,2.805102772,2.451368659,995,29,0,16,0,17,12,0,0,0.924657534,0,0.321916534,0,0.394958456,0.323446379,0.397670763
0,0,0,0,1,0,2018-07-20,0,4.40691621,0,5.133623628,4.706046011,4.16077871,1003,221,0,115,0,152,69,0,0,0.733695652,0,0.544836522,0,0.655487773,0.56466214,0.476656131
0,0,0,0,1,0,2018-07-20,0,2.589441735,0,3.173340551,2.745299214,2.184430828,1820,28,0,16,0,19,9,0,0,0.86746988,0,0.465391545,0,0.566382069,0.509543285,0.246168165
0,0,0,0,1,0,2018-07-20,0,4.253324141,0,5.160409222,4.612188909,4.297768261,1802,267,0,111,0,154,113,0,0,0.86746988,0,0.430410302,0,0.433670861,0.448568072,0.412453955
0,0,0,0,1,0,2018-07-20,0,4.632532891,0,5.188499138,4.916123508,3.80249763,1784,209,0,120,0,161,48,1,0,0.631578947,0,0.404359741,0,0.448263674,0.420743476,0.393650055
0,1,0,0,0,0,2018-07-20,0,4.752553471,0,5.599619657,4.993882277,4.811107462,1847,278,0,119,0,151,127,1,0,0.595041322,0,0.349383752,0,0.361137288,0.331570315,0.391785498
0,1,0,0,0,0,2018-07-20,0,4.416887783,0,5.418567112,4.675605166,4.772881404,1829,241,0,88,0,114,127,1,0,0.86746988,0,0.420709056,0,0.443776028,0.424754401,0.459901373
0,0,0,1,0,0,2018-07-20,0,2.58667315,0,3.559399743,2.784088965,3.05672516,1856,76,0,27,0,32,44,0,0,0.595041322,0,0.243805533,0,0.175276629,0.227306859,0.110313335
0,1,0,0,0,0,2018-07-20,0,4.217456645,0,5.267541625,4.568034369,4.588070245,1793,242,0,95,0,127,115,1,0,0.86746988,0,0.61137284,0,0.593026894,0.57701289,0.576037153
0,0,0,1,0,0,2018-07-20,0,4.906487283,0,5.631383609,5.211083235,4.563321831,1811,312,0,155,0,206,106,1,0,0.86746988,0,0.425309689,0,0.380450474,0.404594148,0.326611817
0,0,0,1,0,0,2018-07-20,0,3.911999053,0,4.506398586,4.164207461,3.280294365,1865,96,0,54,0,69,27,1,0,0.631578947,0,0.483061114,0,0.452368943,0.466172855,0.27355755
0,0,0,0,1,0,2018-07-20,0,4.866326841,0,6.054178158,5.110433636,5.567737501,2036,662,0,193,0,266,396,0,0,0.659090909,0,0.590161538,0,0.654631601,0.593412089,0.683837664
0,0,0,0,1,0,2018-07-20,0,5.012177838,0,6.0183902,5.296424625,5.372367725,1982,448,0,168,0,224,224,0,0,0.58,0,0.481652322,0,0.506117162,0.496323317,0.38406915
0,0,0,1,0,0,2018-07-20,0,4.940593422,0,5.894376497,5.209714927,5.200058122,1973,433,0,166,0,214,219,1,0,0.84057971,0,0.299036686,0,0.311605583,0.283233926,0.332457316
